Features,Type
"[-4.6631052e+02  7.6168770e+01 -3.3071617e+01 -5.8022265e+00
 -7.3924118e-01 -1.6209229e+01 -9.9931669e+00  3.5380368e+00
 -6.9481936e+00 -2.8630581e+00  1.6329449e+00 -3.1356707e+00
 -6.6680541e+00 -5.0917711e+00  1.6017312e-01  7.3265138e+00
  1.1977115e+01  9.6740904e+00  3.1321285e+00 -2.8104923e+00
 -1.9827442e+00  1.3478459e+00  3.1498086e+00 -5.1044297e-01
 -7.1565552e+00 -5.1822863e+00  4.9536344e-01  1.2339463e+00
 -2.3512459e+00 -3.1327298e+00  1.9619728e+00  6.2637291e+00
  3.7142761e+00 -1.7919321e+00 -5.4496551e-01  9.7561395e-01
 -1.9035907e+00 -2.4374361e+00  7.9410237e-01  2.1845102e+00
 -1.0421509e+00 -2.1004622e+00 -4.7142079e-01 -4.5054352e-01
 -1.7711848e+00 -1.3503054e+00 -1.0749261e+00 -1.5997062e+00
  3.2253823e-01  5.9171265e-01 -2.2958007e+00 -1.8694994e+00
  6.2401724e-01 -7.9332882e-01 -3.8640586e-01  5.0956447e-02
 -1.6311345e+00 -6.2393469e-01  5.0175209e-03 -1.3867909e+00
 -1.0604795e+00  1.1750933e-01 -1.7356761e-01 -6.8127960e-01
 -4.0012777e-01 -1.9534129e-01  2.4910532e-02 -4.5281625e-01
 -7.9071802e-01  7.5217426e-02 -6.0244596e-01 -1.3621305e+00
 -1.0124284e+00 -8.8278109e-01 -8.3353929e-02 -4.6985784e-01
 -1.0692666e+00 -7.1910672e-02 -9.5141685e-01 -1.7152925e-01]",belly_pain
"[-3.0381918e+02  2.2734219e+01  3.7627921e+00 -1.1795820e+00
  3.9392165e-03 -2.0076141e+00 -3.9576626e+00 -5.2425423e+00
 -5.8284435e+00 -4.5340972e+00 -3.7461414e+00 -3.0493276e+00
 -3.0386708e+00 -3.7555785e+00 -4.6195655e+00 -2.9673142e+00
 -1.6692368e+00 -7.8468078e-01  1.4380522e+00  4.7967057e+00
  6.7930684e+00  5.5324240e+00  2.5358617e+00  9.1486581e-02
 -5.0912380e-01 -8.8978142e-01 -1.3476486e+00 -1.8029240e+00
 -2.9174595e+00 -2.0874581e+00 -1.2884898e-01  1.3751663e-01
 -1.3412637e+00 -2.0164194e+00 -1.5854197e+00 -7.8302249e-02
  2.7306893e-01  4.3449378e-01  9.0460509e-01  2.9025187e+00
  3.6372008e+00  2.8184221e+00  2.4386086e+00  1.6219811e+00
  4.7440845e-01 -8.0758646e-02  4.5833728e-01  1.0868385e+00
  4.7618887e-01 -6.5689778e-01 -1.3950474e+00 -1.3660022e+00
 -4.0807787e-01 -3.9273862e-02 -3.3657891e-01 -6.5267962e-01
 -3.9824873e-01  9.8336095e-01  1.2946677e+00  6.4528877e-01
  8.3143049e-01  1.2600617e+00  7.6230496e-01  4.2713115e-01
  2.9562578e-01  3.1932425e-01  6.3933986e-01  8.9537196e-02
 -7.9166955e-01 -3.4190115e-01 -1.0516241e-03  8.3151162e-03
 -3.3810237e-01 -5.1838607e-01 -6.6004688e-01 -1.0573672e-01
  2.5844923e-01  3.8496292e-01  2.2542827e-01  7.5130731e-02]",belly_pain
"[-3.5595541e+02  1.4805482e+02 -5.6601181e+01 -4.9004440e+00
  5.0192595e+00 -4.0707104e+01 -7.6242690e+00 -7.3949509e+00
 -2.6016520e+01 -2.1717708e+00 -1.0037333e+01 -1.9247219e+01
 -2.0043764e-01 -9.3368034e+00 -1.2804481e+01  5.4780406e-01
 -9.4752169e+00 -8.4449253e+00  1.8571323e+00 -7.3845892e+00
 -5.4699430e+00  2.9499130e-02 -5.2229033e+00  1.9135056e+00
  1.9834886e+00 -8.6463327e+00 -3.4700086e+00 -1.8348500e+00
 -6.3658376e+00 -5.8421111e-01 -1.4375275e+00 -3.9200487e+00
  9.3808562e-01 -2.4888186e+00 -3.5803578e+00  8.0055529e-01
 -3.5771403e+00 -3.4729795e+00  3.3229274e-01 -2.8172095e+00
  3.3007112e-01  3.2689373e+00 -1.7122647e+00  5.1202762e-01
  2.9577043e+00  1.4204752e-01  2.8469679e+00  1.8116479e+00
 -3.2475910e+00 -5.8563238e-01  1.0000259e+00 -1.5610385e-03
  1.5728842e+00 -4.0491244e-01 -1.0157602e+00  1.8278463e+00
  1.1271766e-01 -5.8611959e-01  8.4379858e-01 -8.9458704e-01
 -2.5724518e-01  5.7145649e-01 -1.5340712e+00  1.6299236e-01
  1.6865991e+00  3.4617115e-02  8.8786530e-01  1.2742696e+00
  8.2477808e-01  2.0130849e+00  2.1665710e-01 -1.3977808e+00
  1.7808771e-01 -3.9651537e-01 -2.9081917e-01  1.6818963e+00
  5.9664088e-01  5.9721503e-02  5.8870834e-01 -1.3371241e+00]",belly_pain
"[-2.5945450e+02  6.6253555e+01 -8.8277111e+00 -1.3613338e+01
 -6.3980699e+00 -1.6731981e+01 -1.2445974e+01 -9.4851475e+00
 -1.5545312e+01 -8.8394051e+00 -3.1033008e+00 -8.0256672e+00
 -9.2989130e+00 -7.7013950e+00 -6.5503831e+00 -1.5536467e+00
  9.1568619e-01  1.0788733e+00  3.3439181e+00  1.5722588e+00
 -3.1376750e+00 -2.4844794e+00 -2.1309173e+00 -3.1550009e+00
 -9.2186064e-01 -7.7435458e-01 -2.7225804e+00 -1.8687841e+00
 -1.4792546e+00 -2.4207850e+00 -7.0847386e-01  1.0341427e+00
  1.8264637e+00  3.6698234e+00  3.6119747e+00  2.0545008e+00
  1.8458099e+00  4.6500161e-01 -9.0589678e-01  3.9480898e-01
  1.0978639e+00  4.8885357e-01  6.5454686e-01 -6.9149619e-01
 -2.0697124e+00 -9.3850869e-01 -6.0925305e-01 -1.2772449e+00
 -4.8739281e-01 -1.1093800e-01 -4.8319992e-02  5.4288602e-01
  5.9265058e-02 -7.8679726e-02 -1.0539547e-02 -3.8745058e-01
 -2.0162064e-01  1.0867099e+00  9.9303448e-01  5.0122428e-01
  6.7155671e-01 -3.1900713e-01 -7.6490164e-01 -3.1073675e-01
 -3.3938393e-02 -2.1065353e-01  5.6503338e-01  8.4064913e-01
  4.6006358e-01 -1.7341469e-01 -2.9841835e-02 -1.6945675e-01
 -3.3648393e-01 -3.0949873e-01 -5.6429482e-01 -4.9659079e-01
 -4.3758169e-01  6.3072100e-02  4.6973199e-01 -2.9438910e-01]",belly_pain
"[-2.7788324e+02  1.5544197e+02 -7.7700691e+01  1.8467752e+01
 -2.0223186e+01 -5.1530586e+01  1.0039494e+00 -3.0369301e+01
 -1.4575851e+01  1.3368964e+00 -2.6240900e+01 -1.1520431e+00
 -5.2759495e+00 -1.4104319e+01  6.3360562e+00 -1.1680942e+01
 -9.6140871e+00 -2.8398678e+00 -1.9458710e+01 -4.0838528e+00
 -2.6469867e+00 -9.4307346e+00  3.3197553e+00 -5.1289186e+00
 -6.9879937e-01  9.6514311e+00 -6.9746983e-01  5.3589168e+00
  4.5527143e+00 -1.9927491e+00  5.0148501e+00 -2.8790143e+00
 -2.2460010e+00  4.9817057e+00 -3.4983523e+00 -1.7434846e-01
  1.3216735e+00 -2.4902172e+00  3.2168024e+00 -1.3151852e+00
 -1.8146750e+00  2.2421415e+00 -4.1200972e+00 -7.4757278e-01
  1.1960870e+00 -2.6815727e+00  1.3159782e+00 -1.0290965e+00
 -1.2043296e+00  3.1589577e+00  1.8868554e-01  2.2650988e+00
  2.9348497e+00  4.4014964e-01  3.4448712e+00  5.4049999e-01
 -8.0199796e-01  2.0063756e+00  1.1673414e-01  1.7234846e+00
  4.7929797e-01 -2.9421024e+00  3.2618836e-01 -4.3126541e-01
 -1.6070874e+00 -5.4705203e-01 -2.6671362e+00 -9.4881082e-01
 -3.4909925e-01 -1.2784966e+00  1.4277678e+00 -2.8084883e-01
 -1.5394007e+00 -1.9564267e-01 -1.0159053e+00  1.2377383e+00
  1.5706254e+00 -2.2909001e-01  1.2622102e+00  8.8460368e-01]",belly_pain
"[-3.75618530e+02  1.23675018e+02 -6.75179977e+01  9.57924747e+00
  1.78404164e+00 -3.29132233e+01  2.40963888e+00 -2.03298473e+00
 -1.89586792e+01  5.37636900e+00 -5.46844959e+00 -1.26077375e+01
  8.62466753e-01 -9.70008945e+00 -8.06148911e+00  1.16448891e+00
 -8.05402184e+00 -1.66422355e+00  3.29339719e+00 -4.86497402e+00
  2.72969747e+00  2.02590775e+00 -6.96919632e+00  4.23096448e-01
 -1.72750020e+00 -6.52945662e+00  9.94541168e-01 -2.00874138e+00
 -2.56265450e+00  2.91603494e+00 -3.15176582e+00 -2.47905898e+00
  1.92748678e+00 -2.33437467e+00 -2.02011257e-01  1.80992079e+00
 -1.13866556e+00  2.74259663e+00  1.99387062e+00 -1.96328533e+00
  1.53717136e+00 -8.29945728e-02 -2.06613541e+00  1.89030504e+00
 -3.16939592e-01 -1.69276440e+00  1.04572356e+00 -6.67292297e-01
 -7.28150904e-01  5.09720109e-02 -1.23679173e+00  1.62667549e+00
  1.76069486e+00 -5.98289073e-01  9.52883005e-01 -5.25886774e-01
 -1.85606956e+00  7.73032844e-01 -3.35831195e-01 -2.49248475e-01
  1.68132699e+00 -2.66508520e-01 -2.27679595e-01  1.71494555e+00
 -1.01768784e-01  4.39609408e-01  1.34126186e+00 -1.64403602e-01
  5.84165573e-01  3.58233333e-01 -1.27740932e+00  8.44066218e-02
 -3.48517746e-01 -6.86181784e-01  7.04830766e-01 -1.99165061e-01
 -8.91999125e-01 -1.16001941e-01 -6.87293172e-01  3.27878475e-01]",belly_pain
"[-2.72612671e+02  5.99201164e+01 -1.15729046e+01 -1.22327220e+00
 -1.39450407e+01 -2.42532158e+01 -1.12361307e+01 -1.89418583e+01
 -1.55716581e+01 -7.71569729e+00 -1.35918875e+01 -6.55700111e+00
 -3.31482673e+00 -1.50352693e+00  1.00495605e+01  7.51921034e+00
  1.27085483e+00  1.13623762e+00 -4.25659752e+00 -2.32644033e+00
 -1.56948030e+00 -6.52486897e+00 -3.65451121e+00 -4.10820293e+00
 -4.49866199e+00  1.88543534e+00  1.06356442e+00  5.96491039e-01
  3.05247426e+00  8.21544766e-01  1.52932334e+00  1.94648695e+00
 -1.91696018e-01  1.90752769e+00  1.54474044e+00  2.13962600e-01
  1.69580376e+00 -5.60537100e-01 -1.42337725e-01  9.89943027e-01
 -1.23572230e+00 -1.10990800e-01 -3.14747781e-01 -1.41351688e+00
  2.79799014e-01  8.02799761e-02 -1.90062776e-01  7.63067305e-01
 -5.31813860e-01 -1.10339358e-01 -2.78327204e-02 -1.39909208e+00
  1.06832445e-01  1.62808192e+00  1.95766056e+00  2.13396549e+00
  2.53777832e-01 -8.04348648e-01 -1.76152974e-01 -6.15243256e-01
  2.28725538e-01  5.58200181e-01 -1.71141788e-01  4.64610428e-01
  4.60798554e-02 -2.94977009e-01  5.41345716e-01 -4.71327811e-01
 -8.53481889e-01 -2.50811636e-01 -1.68752521e-01  7.06455469e-01
  3.11302930e-01 -6.58763051e-01 -2.43504733e-01 -5.83248772e-02
  1.96026862e-01  1.07751846e+00  5.45458496e-01  6.26860082e-01]",belly_pain
"[-2.98393188e+02  3.30671668e+00 -3.32752967e+00 -5.61816692e+00
 -2.57349992e+00 -7.66309679e-01 -8.28517556e-01 -1.14827669e+00
 -9.68344629e-01 -1.07724214e+00 -4.53856438e-01  3.45492005e-01
  1.21698715e-01 -1.39306641e+00 -1.56623375e+00  2.41172314e-01
  2.53461719e+00  2.72577786e+00  1.80369592e+00  2.06861064e-01
 -1.27950013e+00 -1.64163530e+00 -6.08571649e-01  3.88006061e-01
 -1.90870121e-01 -1.15784669e+00 -1.43101132e+00 -9.34940815e-01
 -3.81764203e-01 -5.51680386e-01 -7.95221508e-01 -3.10366124e-01
  1.09124696e+00  1.83821189e+00  1.83378780e+00  1.43017972e+00
  2.86000580e-01 -8.42819571e-01 -5.35784006e-01  1.97792351e-02
  4.14059103e-01 -8.19731653e-02 -7.53364861e-01 -9.16091084e-01
 -5.95588028e-01  1.99263275e-01  1.70956716e-01  3.61901224e-02
  9.03339610e-02  2.72551239e-01  7.06519842e-01  7.83512771e-01
  6.10399604e-01  3.60982746e-01 -4.66738015e-01 -6.10732377e-01
  6.16264753e-02  1.94463149e-01  6.20820895e-02 -1.34920600e-04
 -2.96457887e-01 -1.36821121e-01 -4.19595212e-01 -4.13217485e-01
  2.27988213e-01  3.60497355e-01  1.83451876e-01 -1.68097466e-01
 -4.00492437e-02 -2.09062174e-02 -2.18743943e-02  1.26852289e-01
  2.91660756e-01 -1.34127572e-01 -4.49013650e-01 -6.93775415e-01
 -5.21606386e-01 -2.04397246e-01 -1.23830266e-01 -1.35970742e-01]",belly_pain
"[-2.46772354e+02  4.31932259e+01  9.72943723e-01  1.16306484e+00
 -1.87673020e+00 -1.32952337e+01 -1.01670475e+01 -7.92976427e+00
 -1.30407476e+01 -1.09967117e+01 -6.18728828e+00 -6.86983347e+00
 -6.52721930e+00 -5.02616596e+00 -6.54005098e+00 -4.01510525e+00
  2.56312037e+00  5.23046207e+00  6.80151701e+00  9.67036819e+00
  8.21887302e+00  3.64089346e+00  2.31466150e+00  8.76703441e-01
 -3.75704646e-01 -4.17993546e-01 -2.07265639e+00 -2.63924122e+00
 -1.32114518e+00 -1.24646723e+00 -1.70003283e+00 -1.30949616e+00
 -1.91313469e+00 -1.55203366e+00  6.37592852e-01  5.87899327e-01
  2.35407770e-01  1.63058496e+00  1.85563886e+00  6.55872822e-01
  9.75121796e-01  1.10855556e+00 -4.98280823e-01 -1.07813466e+00
 -2.06587508e-01 -2.55633026e-01 -3.70607436e-01  1.08878456e-01
  2.60417670e-01 -4.89082709e-02 -9.98742804e-02  5.64877629e-01
  1.35594857e+00  1.02597427e+00  1.71540350e-01  1.83180451e-01
  1.46208167e-01 -7.38667175e-02  2.76057035e-01  5.96522763e-02
 -6.76526189e-01 -3.04365993e-01 -4.78267044e-01 -1.21745920e+00
 -9.91913855e-01 -8.18338513e-01 -9.85814810e-01 -4.54996437e-01
 -6.24180492e-03  8.67183357e-02  4.66228366e-01  8.52633238e-01
  3.53923738e-01  2.94381697e-02 -2.72249401e-01 -1.93812653e-01
 -1.83227863e-02  6.56554282e-01  5.15607417e-01  2.37855524e-01]",belly_pain
"[-1.7324001e+02  7.5463875e+01 -4.2729645e+01 -8.3849239e+00
 -1.8462837e+01 -2.3277243e+01 -5.7766581e-01 -6.8416648e+00
 -2.0123403e+00  3.1969385e+00 -1.3276799e+01 -5.8019729e+00
 -2.0541205e+00 -7.7773161e+00  4.5388150e+00  7.0373287e+00
  6.6782131e+00  1.2091915e+01  1.4355415e+00 -3.8837242e+00
 -2.5570376e+00 -5.0482154e+00  8.4407812e-01  1.6883681e+00
 -3.4394124e+00 -1.5256864e+00 -1.3026961e+00 -9.4701314e-01
 -1.1126997e+00 -2.2181387e+00  5.5787625e+00  9.5310001e+00
  4.2991371e+00  1.7794596e+00  2.7755848e-01 -9.1926545e-02
 -7.8717881e-01 -1.9138114e+00  2.8602276e+00  1.9998370e+00
 -4.3242478e+00 -2.1914525e+00 -2.4735640e-01 -1.6598732e+00
 -1.6254222e-01  5.7653594e-01  1.0539964e+00  2.8161998e+00
  2.9051647e+00  2.3850396e+00 -6.8882835e-01 -1.2567316e+00
  1.5462142e+00 -3.3185723e-01 -6.9758326e-01  5.9691626e-01
 -1.4322083e+00 -6.3412920e-02  8.2949787e-01 -1.2351525e+00
  9.3073201e-01  1.9465507e+00 -2.2160181e-01  1.4236066e+00
  6.5965199e-01  1.9412687e-01  1.5854683e+00 -1.1593711e+00
 -1.0026335e+00  7.2839820e-01 -9.0108413e-01 -5.3863066e-01
 -4.0351224e-01 -1.3725452e+00  3.6139888e-01 -2.7613673e-01
 -2.3232372e-01  1.3675351e+00 -4.9889114e-01  6.4896125e-01]",belly_pain
