Features,Type
"[-499.4247      112.08116     -49.807816    -18.21421      13.028867
  -26.15129     -14.420481      7.6037087   -11.387849     -9.128422
    4.6242223    -5.119436     -7.7287154    -3.538107     -7.979645
   -2.6154983     7.271394      7.611597      7.8030806     5.1207466
   -2.9906518    -3.7075183     0.53345686    0.91738695   -1.2745421
   -5.5300674    -7.1350956    -2.1157627     0.547699     -3.1326134
   -5.277434     -2.046124      3.2763066     4.8143873     1.5666145 ]",belly_pain
"[-5.0324100e+02  1.5562462e+02 -5.3089634e+01 -9.3387537e+00
  1.8954021e+01 -3.0361124e+01 -1.0490327e+01 -1.9197921e-01
 -2.5778471e+01 -7.8774090e+00 -1.7375965e+00 -1.9827587e+01
 -6.8324337e+00 -5.2338133e+00 -1.8699984e+01 -4.7401547e+00
 -1.8618798e+00 -1.2453473e+01  1.4335911e+00  8.5837536e+00
 -1.4932211e-01  1.7246722e+00 -2.0730247e+00 -9.2479391e+00
 -2.1952531e+00 -1.7584935e+00 -7.5289550e+00 -3.6955612e+00
 -3.6447406e+00 -5.1573739e+00  3.1925449e-01 -1.1592826e+00
 -5.1152577e+00 -1.2177706e+00  1.2590812e-01]",belly_pain
"[-4.2670706e+02  1.5733188e+02 -5.2705971e+01 -1.4524200e+01
  1.1352674e+01 -3.7552837e+01 -1.5138313e+01  3.2016623e-01
 -2.4708117e+01 -1.0134473e+01 -3.3377779e+00 -2.0508154e+01
 -7.7402949e+00 -2.0978572e+00 -1.3885005e+01 -4.2297792e+00
 -2.0916193e+00 -1.1650045e+01 -2.3975241e+00  8.4168844e-02
 -8.5601606e+00 -2.7118180e+00  7.7041095e-01 -2.8796754e+00
  1.4081889e-01 -2.4510758e+00 -6.5858407e+00 -1.0381469e+00
 -1.1858436e+00 -5.5240097e+00 -2.6554415e+00 -1.7955005e+00
 -2.7812839e+00 -3.3901513e-01 -9.6069551e-01]",belly_pain
"[-3.8903870e+02  1.6844524e+02 -6.7223183e+01 -1.7126301e+01
  1.3631199e+01 -4.1452286e+01 -1.4523580e+01 -1.0052770e+00
 -3.1239031e+01 -8.3849306e+00  1.8402039e+00 -2.2669641e+01
 -1.1450462e+01 -3.4937093e+00 -1.3468182e+01 -1.9426318e-01
  3.3947778e+00 -6.3234868e+00  1.4127531e+00 -1.2182518e+00
 -1.0568883e+01 -1.5191768e+00 -8.7301880e-01 -6.8887930e+00
 -4.7893366e-01 -2.1247835e+00 -7.0535798e+00 -9.6167558e-01
 -1.6208612e+00 -3.9591420e+00  2.3596706e+00  2.4866753e+00
  8.9168060e-01  3.9704850e+00  1.1104003e+00]",belly_pain
"[-3.1743289e+02  1.7603571e+02 -6.2427364e+01 -4.4671364e+00
  1.7833765e+01 -4.8702007e+01 -1.9136120e+01 -3.0113065e+00
 -3.2136478e+01 -8.0819969e+00 -9.8825538e-01 -2.2390026e+01
 -5.4005809e+00 -2.4472375e+00 -1.6219673e+01 -6.3156843e-01
  5.2092844e-01 -1.0393015e+01  3.0600908e-01 -3.3196657e+00
 -1.4170643e+01 -5.3417072e+00 -5.8403888e+00 -9.4807997e+00
 -7.7552867e-01 -3.8205631e+00 -7.1090074e+00  1.6146384e+00
  4.8222381e-01 -1.2914748e+00  4.4202185e+00  2.1261752e+00
  1.6751524e+00  5.2673707e+00  6.3183665e-02]",belly_pain
"[-389.52472     148.90518     -72.82749      -8.710933     16.21002
  -44.57647      -8.785513      8.60778     -25.92463      -4.4064307
    5.3361564   -19.474684     -7.0738807    -0.5348297   -13.911309
   -2.7256753     0.8566155    -7.6137705     1.1526074     1.6363307
   -3.8110492     2.8835769    -1.2000643    -7.360726     -0.860799
   -3.1184962    -6.6170216    -0.44246188   -1.4404057    -2.839843
    1.0546721    -2.4497132    -3.6056046     1.3009008    -0.56803155]",belly_pain
"[-395.50275    134.50542    -40.998844    -3.8517056   10.750525
  -36.928837   -15.562063    -5.3565793  -29.510025   -12.5372
   -5.1995583  -20.710413    -8.467151    -4.7369123  -13.243527
    2.8468006    8.882219    -1.1046748    3.3200006    1.815943
   -5.894636    -0.7655564   -2.2438114   -7.665934    -2.8747663
   -5.1215487   -9.156201    -2.7943633   -2.0571787   -3.9092193
    0.7591465    0.4119461   -1.0372882    2.1462495    0.6769308]",belly_pain
"[-4.3381680e+02  9.3447205e+01  1.9128580e-01 -1.0415295e+01
 -4.0812230e+00 -1.8815041e+01 -1.6638805e+01 -1.0185335e+01
 -1.7012871e+01 -1.5683461e+01 -9.2018681e+00 -8.5248165e+00
 -5.5446229e+00 -4.7740679e+00 -7.7524772e+00 -3.8705835e+00
 -2.9734954e-01 -2.1182687e+00  4.7638890e-01  2.7757475e+00
 -1.1695197e+00 -2.1516502e+00 -9.9730588e-02 -7.3132032e-01
 -1.0151806e+00 -1.7199776e+00 -4.2356491e+00 -3.6353929e+00
 -1.6170920e+00 -2.3251252e+00 -2.8317120e+00 -2.3667858e+00
 -2.0013945e+00  3.8216022e-01  3.1288657e+00]",belly_pain
"[-3.9530911e+02  1.2801906e+02 -4.7220932e+01  1.3578546e+00
  6.5307579e+00 -4.4836468e+01 -9.6786184e+00 -2.1405780e+00
 -3.2203331e+01 -7.5309701e+00 -2.1458068e+00 -2.2886612e+01
 -4.9304266e+00 -3.6874846e-01 -1.1760331e+01  5.7957282e+00
  1.0305523e+01  9.2093259e-01  9.6319551e+00  5.1859074e+00
 -6.5948615e+00  1.1775763e-01 -5.0594616e-01 -5.6476855e+00
 -7.2029136e-02 -2.8815033e+00 -6.4447722e+00 -4.7655749e-01
 -2.1713779e+00 -4.3509464e+00  6.0174441e-01  4.0632936e-01
  7.8311402e-01  3.8108504e+00  1.4486845e+00]",belly_pain
"[-2.5229735e+02  1.4554683e+02 -5.8926727e+01 -1.6598593e+01
  3.6728160e+00 -4.1373680e+01 -9.4181919e+00  4.1325431e+00
 -1.8737617e+01  2.6173766e+00  3.8835170e+00 -1.7873196e+01
 -3.2032547e+00 -2.2949703e+00 -1.6613443e+01 -2.0622730e+00
  2.8382463e+00 -2.2660127e+00  1.2302794e+01  1.2921433e+01
  7.4435568e-01  2.1020553e+00 -2.7977102e+00 -8.6671505e+00
 -1.0822178e-01  5.2158117e-01 -4.7864127e+00 -1.5983065e+00
 -7.0028389e-01 -6.1500794e-01  5.5076003e-01 -5.4181185e+00
 -6.2756743e+00  1.9434640e+00  4.0899162e+00]",belly_pain
