Features,Type
"[-4.9942471e+02  1.1208116e+02 -4.9807816e+01 -1.8214211e+01
  1.3028867e+01 -2.6151291e+01 -1.4420481e+01  7.6037087e+00
 -1.1387849e+01 -9.1284218e+00  4.6242223e+00 -5.1194358e+00
 -7.7287154e+00 -3.5381069e+00 -7.9796448e+00 -2.6154983e+00
  7.2713938e+00  7.6115971e+00  7.8030806e+00  5.1207466e+00
 -2.9906518e+00 -3.7075183e+00  5.3345686e-01  9.1738695e-01
 -1.2745421e+00 -5.5300674e+00 -7.1350956e+00 -2.1157627e+00
  5.4769897e-01 -3.1326134e+00 -5.2774339e+00 -2.0461240e+00
  3.2763066e+00  4.8143873e+00  1.5666145e+00  3.3595213e-01
  1.6939725e+00 -6.8348485e-01 -4.2427125e+00 -2.8210821e+00
  4.5934069e-01  1.0644861e-01 -2.0392723e+00 -1.8108481e+00
 -1.0294949e+00 -2.1166313e+00 -1.9703825e+00 -9.3701810e-01
 -2.3273439e+00 -2.1414008e+00  1.0151967e+00  9.0654075e-01
 -1.3429227e+00 -1.2788473e+00 -1.5243636e+00 -2.0713196e+00
 -7.7890408e-01 -8.7380964e-01 -2.2190254e+00 -1.4610158e+00
 -8.4256363e-01 -1.8580433e+00 -1.9680390e+00 -1.1869918e+00
 -7.4792296e-01 -5.5301046e-01 -6.7083681e-01 -5.2821916e-01
  4.6136651e-02 -1.0432439e-01 -8.4989113e-01 -1.1676438e+00
 -9.5408261e-01 -5.9988773e-01 -6.2880766e-01 -8.6662191e-01
 -8.8341773e-01 -1.1735706e+00 -1.2515545e+00 -3.7573281e-01
 -2.5450411e-01 -1.3318553e+00 -1.2044574e+00 -6.6977888e-02
 -7.1153283e-02 -4.8480430e-01 -5.6073058e-02  1.0180689e-01
 -5.1205927e-01 -6.6569120e-01 -2.9910880e-01 -4.2713866e-01
 -6.3458312e-01 -4.0836957e-01 -6.0368758e-01]",belly_pain
"[-5.0324100e+02  1.5562462e+02 -5.3089634e+01 -9.3387537e+00
  1.8954021e+01 -3.0361124e+01 -1.0490327e+01 -1.9197921e-01
 -2.5778471e+01 -7.8774090e+00 -1.7375965e+00 -1.9827587e+01
 -6.8324337e+00 -5.2338133e+00 -1.8699984e+01 -4.7401547e+00
 -1.8618798e+00 -1.2453473e+01  1.4335911e+00  8.5837536e+00
 -1.4932211e-01  1.7246722e+00 -2.0730247e+00 -9.2479391e+00
 -2.1952531e+00 -1.7584935e+00 -7.5289550e+00 -3.6955612e+00
 -3.6447406e+00 -5.1573739e+00  3.1925449e-01 -1.1592826e+00
 -5.1152577e+00 -1.2177706e+00  1.2590812e-01 -1.0056554e+00
  5.7310295e-01  1.1876258e+00  3.6731021e+00  5.4540000e+00
  1.5116485e+00  4.2228973e-01  1.9104068e+00 -7.3727995e-01
 -1.3011030e+00  6.4717650e-01 -3.4729760e-02 -3.7155050e-01
 -1.4871832e+00 -3.3381402e+00 -6.9322991e-01  1.1878520e+00
 -9.1352671e-01 -9.7728139e-01 -4.0244612e-01  1.5091084e-01
  3.2533796e+00  2.8359323e+00 -4.4650209e-01  7.6112902e-01
  1.5770553e+00 -7.8117788e-01 -5.4441935e-01  3.2787797e-01
 -3.0037475e-01  1.2536287e-01 -4.8588192e-01 -1.3882924e+00
  4.1721690e-01  8.7337023e-01 -7.5799781e-01 -5.0090510e-01
 -6.9688670e-02 -3.8741019e-01  6.6623271e-01  1.2038075e+00
  3.7673852e-01  1.7359126e-01 -7.6108262e-02 -6.7632562e-01
 -2.6120269e-01  4.0232429e-01  2.4124280e-01  4.0573549e-02
  5.5264199e-01  9.3311983e-01  3.0682595e-02 -1.0409945e+00
 -9.2067057e-01 -5.0153655e-01 -1.3967231e-01  8.7771676e-02
 -7.1817541e-01 -9.8874801e-01  1.9261914e-01]",belly_pain
"[-4.2670706e+02  1.5733188e+02 -5.2705971e+01 -1.4524200e+01
  1.1352674e+01 -3.7552837e+01 -1.5138313e+01  3.2016623e-01
 -2.4708117e+01 -1.0134473e+01 -3.3377779e+00 -2.0508154e+01
 -7.7402949e+00 -2.0978572e+00 -1.3885005e+01 -4.2297792e+00
 -2.0916193e+00 -1.1650045e+01 -2.3975241e+00  8.4168844e-02
 -8.5601606e+00 -2.7118180e+00  7.7041095e-01 -2.8796754e+00
  1.4081889e-01 -2.4510758e+00 -6.5858407e+00 -1.0381469e+00
 -1.1858436e+00 -5.5240097e+00 -2.6554415e+00 -1.7955005e+00
 -2.7812839e+00 -3.3901513e-01 -9.6069551e-01 -2.0354743e+00
 -7.2663075e-01 -2.2454739e+00 -2.6661777e+00 -2.2312230e-01
  3.9479619e-01  1.5224758e+00  2.3281860e+00  9.9049710e-02
  6.5560713e-02  1.9066391e+00  1.3344531e+00  2.8545764e-01
 -1.1668677e+00 -2.4658663e+00 -5.0590855e-01  1.0936251e+00
  1.9398695e-02 -1.7125455e-01 -9.1423199e-02 -5.3551763e-01
 -1.4572447e-02 -3.1956920e-01 -7.4942374e-01  8.3292085e-01
  1.3347857e+00 -2.0788042e-02 -4.7605512e-01 -5.1439917e-01
 -3.2850528e-01  6.5196615e-01  8.0160743e-01  5.9263033e-01
  1.4414322e+00  1.7946327e+00  8.9201838e-01 -1.9059744e-01
 -8.7783056e-01 -6.6873139e-01  9.9690914e-02  4.2281699e-01
  3.9702162e-01  1.4476579e-01 -4.7663638e-01 -9.1158813e-01
 -8.4973127e-01 -3.8102582e-01  2.8918654e-01  6.0753250e-01
  6.2363356e-01  7.1320915e-01  6.4974314e-01  5.0450057e-01
  4.6101472e-01  2.4788852e-01  4.8250083e-02 -9.5331809e-03
 -2.7930662e-01 -4.9711537e-01 -3.9805001e-01]",belly_pain
"[-3.89038696e+02  1.68445236e+02 -6.72231827e+01 -1.71263008e+01
  1.36311989e+01 -4.14522858e+01 -1.45235796e+01 -1.00527704e+00
 -3.12390308e+01 -8.38493061e+00  1.84020388e+00 -2.26696415e+01
 -1.14504623e+01 -3.49370933e+00 -1.34681816e+01 -1.94263175e-01
  3.39477777e+00 -6.32348680e+00  1.41275311e+00 -1.21825182e+00
 -1.05688829e+01 -1.51917684e+00 -8.73018801e-01 -6.88879299e+00
 -4.78933662e-01 -2.12478352e+00 -7.05357981e+00 -9.61675584e-01
 -1.62086117e+00 -3.95914197e+00  2.35967064e+00  2.48667526e+00
  8.91680598e-01  3.97048497e+00  1.11040032e+00 -1.22766638e+00
  6.90895021e-01 -1.28244185e+00 -6.21609509e-01  2.10924125e+00
 -8.73049676e-01 -1.59878194e+00 -2.19778001e-01 -2.38095236e+00
 -9.50049996e-01  1.33110201e+00 -7.99063385e-01  1.33136347e-01
  1.63790643e+00 -6.17497563e-01 -3.37648690e-02  1.08595240e+00
 -3.91880006e-01  4.20306921e-01  7.12031066e-01 -6.32253468e-01
  6.73865736e-01  5.74973822e-01 -1.23362494e+00  4.62319031e-02
  5.40224612e-01 -4.78505522e-01  6.65317118e-01  8.58659863e-01
  1.40432939e-01  9.15601432e-01  1.47740945e-01 -8.16722333e-01
  4.24232185e-01  3.60717803e-01 -4.69673723e-01  6.33550510e-02
  1.11786928e-02  8.16825703e-02  6.80543840e-01  8.44854861e-02
  2.25156061e-02  5.30354619e-01 -1.92301869e-01 -2.23112881e-01
  3.00677627e-01 -1.69173509e-01  1.21087939e-01  3.97366494e-01
 -5.23394227e-01 -2.17166781e-01  4.47911590e-01 -1.22802556e-01
  2.91298330e-01  1.01651239e+00  3.80975664e-01  1.45099193e-01
  2.03202561e-01 -1.41594976e-01  3.82812142e-01]",belly_pain
"[-3.1743289e+02  1.7603571e+02 -6.2427364e+01 -4.4671364e+00
  1.7833765e+01 -4.8702007e+01 -1.9136120e+01 -3.0113065e+00
 -3.2136478e+01 -8.0819969e+00 -9.8825538e-01 -2.2390026e+01
 -5.4005809e+00 -2.4472375e+00 -1.6219673e+01 -6.3156843e-01
  5.2092844e-01 -1.0393015e+01  3.0600908e-01 -3.3196657e+00
 -1.4170643e+01 -5.3417072e+00 -5.8403888e+00 -9.4807997e+00
 -7.7552867e-01 -3.8205631e+00 -7.1090074e+00  1.6146384e+00
  4.8222381e-01 -1.2914748e+00  4.4202185e+00  2.1261752e+00
  1.6751524e+00  5.2673707e+00  6.3183665e-02 -1.3556393e+00
  2.5133593e+00 -2.9511899e-01 -6.0779548e-01  1.4030752e+00
 -1.4176965e+00 -6.8828648e-01  3.8065037e-01 -2.4696858e+00
 -3.8329521e-01  1.2813392e+00 -1.3427360e+00  1.4896394e-01
  6.7759341e-01 -1.9049305e+00 -9.8871112e-02  4.4756159e-01
 -2.0342083e+00 -8.5736185e-01 -1.9463056e-01 -8.8595259e-01
  7.5727361e-01  1.4253625e-01 -1.2589779e+00  6.6817087e-01
  1.4677987e+00  1.3387153e+00  2.0067797e+00  7.2855836e-01
  3.3090624e-01  1.5823306e+00  6.1169171e-01  1.3876565e-01
  1.2015961e+00  7.4220842e-01  5.3709263e-01  5.7562083e-01
 -5.2841723e-01 -1.6170648e-01  5.4497844e-01 -3.0390874e-01
 -4.4350666e-01 -6.7191255e-01 -1.5496836e+00 -8.1491774e-01
 -2.7831391e-02 -3.0646852e-01 -1.7493348e-01 -3.2096711e-01
 -4.0923935e-01  6.2824711e-02 -4.4659039e-01 -7.0880431e-01
  3.9138868e-02 -1.7457241e-02  6.3280828e-02  5.1553166e-01
  6.7570299e-02  4.0119842e-01  1.1374663e+00]",belly_pain
"[-3.89524719e+02  1.48905182e+02 -7.28274918e+01 -8.71093273e+00
  1.62100201e+01 -4.45764694e+01 -8.78551292e+00  8.60778046e+00
 -2.59246292e+01 -4.40643072e+00  5.33615637e+00 -1.94746838e+01
 -7.07388067e+00 -5.34829676e-01 -1.39113092e+01 -2.72567534e+00
  8.56615484e-01 -7.61377048e+00  1.15260744e+00  1.63633072e+00
 -3.81104922e+00  2.88357687e+00 -1.20006430e+00 -7.36072588e+00
 -8.60799015e-01 -3.11849618e+00 -6.61702156e+00 -4.42461878e-01
 -1.44040573e+00 -2.83984303e+00  1.05467212e+00 -2.44971323e+00
 -3.60560465e+00  1.30090082e+00 -5.68031549e-01 -1.72394586e+00
  1.81814170e+00  1.11066413e+00  1.78260595e-01  6.63461328e-01
 -5.01682818e-01  6.13756120e-01  8.92174244e-01 -1.09948647e+00
  6.10317826e-01  1.33754957e+00 -1.04167950e+00  3.23007852e-02
  6.85340106e-01 -1.62913299e+00 -1.10788524e+00  1.58339500e-01
 -1.39401242e-01  1.02325392e+00  1.58854461e+00  4.05937940e-01
 -7.17921928e-02 -4.92312402e-01 -6.33427918e-01  3.35691988e-01
  8.20723057e-01  9.59676981e-01  1.02277017e+00  3.58282387e-01
  1.87068775e-01  3.15881371e-01 -1.31922349e-01  1.69389918e-01
  7.90048182e-01  5.42912364e-01  2.72169799e-01 -2.23573856e-02
 -2.48346016e-01  2.71964103e-01  3.65219384e-01 -2.30623074e-02
  2.49818593e-01  4.33278605e-02 -8.44746768e-01 -7.76224196e-01
 -2.14679509e-01 -2.30701640e-02  3.01208198e-01  4.52850908e-01
  1.39208928e-01  9.62100476e-02  2.19080418e-01 -1.64102226e-01
 -5.24263978e-01 -1.17893405e-01  4.04480308e-01  2.45000601e-01
 -1.94897652e-01 -4.91630703e-01 -6.08789623e-01]",belly_pain
"[-3.9550275e+02  1.3450542e+02 -4.0998844e+01 -3.8517056e+00
  1.0750525e+01 -3.6928837e+01 -1.5562063e+01 -5.3565793e+00
 -2.9510025e+01 -1.2537200e+01 -5.1995583e+00 -2.0710413e+01
 -8.4671507e+00 -4.7369123e+00 -1.3243527e+01  2.8468006e+00
  8.8822193e+00 -1.1046748e+00  3.3200006e+00  1.8159430e+00
 -5.8946362e+00 -7.6555640e-01 -2.2438114e+00 -7.6659341e+00
 -2.8747663e+00 -5.1215487e+00 -9.1562014e+00 -2.7943633e+00
 -2.0571787e+00 -3.9092193e+00  7.5914651e-01  4.1194609e-01
 -1.0372882e+00  2.1462495e+00  6.7693079e-01 -6.0208410e-01
  1.9708046e+00  5.0377589e-01 -2.5391859e-01  1.7375319e+00
  7.8576701e-03 -7.3568279e-01  7.5623786e-01 -6.0510963e-01
 -9.1303825e-01  1.1481280e-01 -1.0164350e+00 -8.8669008e-01
 -9.0197846e-02 -8.1961167e-01 -3.0270794e-01 -2.1958676e-01
 -1.2528837e+00  1.2883043e-01  1.2494893e+00  1.9111988e-01
 -1.2822443e-01 -6.7730993e-01 -1.4108707e+00 -1.1697678e-01
  9.3087709e-01  9.7739464e-01  1.6417719e+00  1.5159194e+00
  6.5012366e-01  3.1259736e-01 -2.6363599e-01 -3.4771642e-01
  3.3116862e-01  1.3087296e-01 -1.4756474e-01  3.3251539e-01
  5.8681273e-01  8.2303900e-01  8.7800801e-01  1.8614301e-01
 -3.2326952e-01 -5.0807869e-01 -6.6445947e-01 -3.8774765e-01
 -1.4550124e-01  4.0846817e-02  4.3750325e-01  1.3715616e-01
 -3.1631926e-01  5.5520214e-02  2.7253255e-01  3.9649758e-01
  9.4429672e-01  9.1939437e-01  5.8089572e-01  4.4198972e-01
 -9.5865116e-02 -1.4973144e-01  4.2298713e-01]",belly_pain
"[-4.3381680e+02  9.3447205e+01  1.9128580e-01 -1.0415295e+01
 -4.0812230e+00 -1.8815041e+01 -1.6638805e+01 -1.0185335e+01
 -1.7012871e+01 -1.5683461e+01 -9.2018681e+00 -8.5248165e+00
 -5.5446229e+00 -4.7740679e+00 -7.7524772e+00 -3.8705835e+00
 -2.9734954e-01 -2.1182687e+00  4.7638890e-01  2.7757475e+00
 -1.1695197e+00 -2.1516502e+00 -9.9730588e-02 -7.3132032e-01
 -1.0151806e+00 -1.7199776e+00 -4.2356491e+00 -3.6353929e+00
 -1.6170920e+00 -2.3251252e+00 -2.8317120e+00 -2.3667858e+00
 -2.0013945e+00  3.8216022e-01  3.1288657e+00  3.0841630e+00
  2.0757756e+00  1.5252590e+00  6.0150760e-01 -2.1188286e-01
 -3.4709856e-01 -3.9993722e-02  1.6240124e-01 -2.7606407e-01
 -6.9360745e-01 -5.9310687e-01 -3.3396041e-01  2.2451161e-01
  2.3772223e-01 -9.7910970e-01 -1.3453000e+00 -2.7971128e-01
  2.3572704e-01  5.0787866e-01  1.1915276e+00  9.6718514e-01
  6.5199353e-02 -4.4554102e-01 -6.7014503e-01 -3.0204627e-01
  3.7188047e-01  3.7817785e-01  3.1372488e-01  3.4214252e-01
 -3.6600587e-01 -8.0258024e-01 -8.5326895e-02  6.8893152e-01
  9.6090150e-01  8.1556320e-01  2.9413044e-01  2.0491198e-01
  6.1666548e-01  6.1087269e-01  3.3898199e-01  1.4209634e-01
 -2.1590050e-01 -3.0955550e-01  2.9716542e-02  1.8623140e-01
  1.6195460e-01  4.8247855e-02 -4.2834154e-01 -8.2067770e-01
 -7.1789485e-01 -5.5033666e-01 -4.6364740e-01 -3.1128395e-01
 -2.7928284e-01 -2.3982772e-01  1.1885265e-01  4.9961010e-01
  6.1272860e-01  6.1299360e-01  3.5986480e-01]",belly_pain
"[-3.95309113e+02  1.28019058e+02 -4.72209320e+01  1.35785460e+00
  6.53075790e+00 -4.48364677e+01 -9.67861843e+00 -2.14057803e+00
 -3.22033310e+01 -7.53097010e+00 -2.14580679e+00 -2.28866119e+01
 -4.93042660e+00 -3.68748456e-01 -1.17603312e+01  5.79572821e+00
  1.03055229e+01  9.20932591e-01  9.63195515e+00  5.18590736e+00
 -6.59486151e+00  1.17757633e-01 -5.05946159e-01 -5.64768553e+00
 -7.20291361e-02 -2.88150334e+00 -6.44477224e+00 -4.76557493e-01
 -2.17137790e+00 -4.35094643e+00  6.01744413e-01  4.06329364e-01
  7.83114016e-01  3.81085038e+00  1.44868445e+00  1.56157470e+00
  2.88434887e+00 -9.06370878e-01 -4.90420371e-01  1.12798703e+00
 -2.23180985e+00 -1.15050042e+00  1.21208560e+00 -1.34419358e+00
 -4.06426460e-01  2.10898805e+00  6.76309526e-01  9.27894056e-01
  1.58003306e+00 -3.82390469e-01 -4.75496411e-01  2.76916534e-01
 -5.32620922e-02  5.08990407e-01  1.55752882e-01 -1.13212347e+00
 -1.09219027e+00 -1.21238661e+00 -1.34508538e+00 -5.29083371e-01
 -2.05476642e-01  1.18596651e-01  3.83924037e-01 -4.16855425e-01
 -4.15699273e-01  2.64617682e-01 -3.19617055e-02  6.45650402e-02
  5.15428543e-01  3.58772367e-01  7.02353776e-01  6.46365523e-01
 -4.59400862e-01 -2.85378575e-01  7.78975487e-01  7.23379254e-01
  3.98034066e-01  3.36148977e-01 -1.60790503e-01 -5.30347228e-01
 -2.49588773e-01  9.80655104e-03 -2.16742352e-01 -3.45306933e-01
 -6.48673102e-02 -2.67908037e-01 -7.86993504e-01 -3.89834464e-01
  1.11819945e-01 -1.66261494e-01  6.40557930e-02  6.80373132e-01
  3.39695275e-01  2.46340018e-02  4.60175931e-01]",belly_pain
"[-2.5229735e+02  1.4554683e+02 -5.8926727e+01 -1.6598593e+01
  3.6728160e+00 -4.1373680e+01 -9.4181919e+00  4.1325431e+00
 -1.8737617e+01  2.6173766e+00  3.8835170e+00 -1.7873196e+01
 -3.2032547e+00 -2.2949703e+00 -1.6613443e+01 -2.0622730e+00
  2.8382463e+00 -2.2660127e+00  1.2302794e+01  1.2921433e+01
  7.4435568e-01  2.1020553e+00 -2.7977102e+00 -8.6671505e+00
 -1.0822178e-01  5.2158117e-01 -4.7864127e+00 -1.5983065e+00
 -7.0028389e-01 -6.1500794e-01  5.5076003e-01 -5.4181185e+00
 -6.2756743e+00  1.9434640e+00  4.0899162e+00  3.1250567e+00
  5.5775533e+00  5.8473110e+00  3.3635881e+00 -5.3826624e-01
 -2.8106811e+00  7.2466749e-01  2.6524565e+00 -4.7717911e-01
 -7.3225421e-01  2.1384673e-01 -1.6658304e+00 -1.3190622e+00
  5.3243077e-01 -7.1960431e-01 -2.1851625e+00 -9.7829854e-01
  8.2716471e-01  1.6765680e+00  2.2601619e+00  2.4508793e+00
  1.3910486e+00  5.9649128e-01  6.0195237e-01 -4.3923774e-01
 -7.3218274e-01  8.5962856e-01  8.0266327e-01 -4.6796200e-01
 -6.0124922e-01 -8.5462838e-01 -3.7288922e-01  8.4989536e-01
 -7.2274521e-02 -7.2857565e-01  8.5181534e-01  1.1534956e+00
  5.3153342e-01  9.4750363e-01  7.9394156e-01  4.1534966e-01
  4.3068689e-01 -1.5003532e-01 -1.6692156e-01  1.1138996e-01
 -8.2542866e-01 -1.0703063e+00 -2.3565028e-02  3.2979062e-01
  9.3928307e-02 -1.9417286e-01 -4.8389557e-01 -2.3470594e-01
  6.2132098e-02  2.8325877e-01  7.6752943e-01  5.4207760e-01
 -9.8896280e-02 -4.4189271e-02  7.4607017e-04]",belly_pain
