Features,Type
"[-4.9942471e+02  1.1208116e+02 -4.9807816e+01 -1.8214211e+01
  1.3028867e+01 -2.6151291e+01 -1.4420481e+01  7.6037087e+00
 -1.1387849e+01 -9.1284218e+00  4.6242223e+00 -5.1194358e+00
 -7.7287154e+00 -3.5381069e+00 -7.9796448e+00 -2.6154983e+00
  7.2713938e+00  7.6115971e+00  7.8030806e+00  5.1207466e+00
 -2.9906518e+00 -3.7075183e+00  5.3345686e-01  9.1738695e-01
 -1.2745421e+00 -5.5300674e+00 -7.1350956e+00 -2.1157627e+00
  5.4769897e-01 -3.1326134e+00 -5.2774339e+00 -2.0461240e+00
  3.2763066e+00  4.8143873e+00  1.5666145e+00  3.3595213e-01
  1.6939725e+00 -6.8348485e-01 -4.2427125e+00 -2.8210821e+00
  4.5934069e-01  1.0644861e-01 -2.0392723e+00 -1.8108481e+00
 -1.0294949e+00 -2.1166313e+00 -1.9703825e+00 -9.3701810e-01
 -2.3273439e+00 -2.1414008e+00  1.0151967e+00  9.0654075e-01
 -1.3429227e+00 -1.2788473e+00 -1.5243636e+00 -2.0713196e+00
 -7.7890408e-01 -8.7380964e-01 -2.2190254e+00 -1.4610158e+00
 -8.4256363e-01 -1.8580433e+00 -1.9680390e+00 -1.1869918e+00
 -7.4792296e-01 -5.5301046e-01 -6.7083681e-01 -5.2821916e-01
  4.6136651e-02 -1.0432439e-01 -8.4989113e-01 -1.1676438e+00
 -9.5408261e-01 -5.9988773e-01 -6.2880766e-01]",belly_pain
"[-5.0324100e+02  1.5562462e+02 -5.3089634e+01 -9.3387537e+00
  1.8954021e+01 -3.0361124e+01 -1.0490327e+01 -1.9197921e-01
 -2.5778471e+01 -7.8774090e+00 -1.7375965e+00 -1.9827587e+01
 -6.8324337e+00 -5.2338133e+00 -1.8699984e+01 -4.7401547e+00
 -1.8618798e+00 -1.2453473e+01  1.4335911e+00  8.5837536e+00
 -1.4932211e-01  1.7246722e+00 -2.0730247e+00 -9.2479391e+00
 -2.1952531e+00 -1.7584935e+00 -7.5289550e+00 -3.6955612e+00
 -3.6447406e+00 -5.1573739e+00  3.1925449e-01 -1.1592826e+00
 -5.1152577e+00 -1.2177706e+00  1.2590812e-01 -1.0056554e+00
  5.7310295e-01  1.1876258e+00  3.6731021e+00  5.4540000e+00
  1.5116485e+00  4.2228973e-01  1.9104068e+00 -7.3727995e-01
 -1.3011030e+00  6.4717650e-01 -3.4729760e-02 -3.7155050e-01
 -1.4871832e+00 -3.3381402e+00 -6.9322991e-01  1.1878520e+00
 -9.1352671e-01 -9.7728139e-01 -4.0244612e-01  1.5091084e-01
  3.2533796e+00  2.8359323e+00 -4.4650209e-01  7.6112902e-01
  1.5770553e+00 -7.8117788e-01 -5.4441935e-01  3.2787797e-01
 -3.0037475e-01  1.2536287e-01 -4.8588192e-01 -1.3882924e+00
  4.1721690e-01  8.7337023e-01 -7.5799781e-01 -5.0090510e-01
 -6.9688670e-02 -3.8741019e-01  6.6623271e-01]",belly_pain
"[-4.2670706e+02  1.5733188e+02 -5.2705971e+01 -1.4524200e+01
  1.1352674e+01 -3.7552837e+01 -1.5138313e+01  3.2016623e-01
 -2.4708117e+01 -1.0134473e+01 -3.3377779e+00 -2.0508154e+01
 -7.7402949e+00 -2.0978572e+00 -1.3885005e+01 -4.2297792e+00
 -2.0916193e+00 -1.1650045e+01 -2.3975241e+00  8.4168844e-02
 -8.5601606e+00 -2.7118180e+00  7.7041095e-01 -2.8796754e+00
  1.4081889e-01 -2.4510758e+00 -6.5858407e+00 -1.0381469e+00
 -1.1858436e+00 -5.5240097e+00 -2.6554415e+00 -1.7955005e+00
 -2.7812839e+00 -3.3901513e-01 -9.6069551e-01 -2.0354743e+00
 -7.2663075e-01 -2.2454739e+00 -2.6661777e+00 -2.2312230e-01
  3.9479619e-01  1.5224758e+00  2.3281860e+00  9.9049710e-02
  6.5560713e-02  1.9066391e+00  1.3344531e+00  2.8545764e-01
 -1.1668677e+00 -2.4658663e+00 -5.0590855e-01  1.0936251e+00
  1.9398695e-02 -1.7125455e-01 -9.1423199e-02 -5.3551763e-01
 -1.4572447e-02 -3.1956920e-01 -7.4942374e-01  8.3292085e-01
  1.3347857e+00 -2.0788042e-02 -4.7605512e-01 -5.1439917e-01
 -3.2850528e-01  6.5196615e-01  8.0160743e-01  5.9263033e-01
  1.4414322e+00  1.7946327e+00  8.9201838e-01 -1.9059744e-01
 -8.7783056e-01 -6.6873139e-01  9.9690914e-02]",belly_pain
"[-3.8903870e+02  1.6844524e+02 -6.7223183e+01 -1.7126301e+01
  1.3631199e+01 -4.1452286e+01 -1.4523580e+01 -1.0052770e+00
 -3.1239031e+01 -8.3849306e+00  1.8402039e+00 -2.2669641e+01
 -1.1450462e+01 -3.4937093e+00 -1.3468182e+01 -1.9426318e-01
  3.3947778e+00 -6.3234868e+00  1.4127531e+00 -1.2182518e+00
 -1.0568883e+01 -1.5191768e+00 -8.7301880e-01 -6.8887930e+00
 -4.7893366e-01 -2.1247835e+00 -7.0535798e+00 -9.6167558e-01
 -1.6208612e+00 -3.9591420e+00  2.3596706e+00  2.4866753e+00
  8.9168060e-01  3.9704850e+00  1.1104003e+00 -1.2276664e+00
  6.9089502e-01 -1.2824419e+00 -6.2160951e-01  2.1092412e+00
 -8.7304968e-01 -1.5987819e+00 -2.1977800e-01 -2.3809524e+00
 -9.5005000e-01  1.3311020e+00 -7.9906338e-01  1.3313635e-01
  1.6379064e+00 -6.1749756e-01 -3.3764869e-02  1.0859524e+00
 -3.9188001e-01  4.2030692e-01  7.1203107e-01 -6.3225347e-01
  6.7386574e-01  5.7497382e-01 -1.2336249e+00  4.6231903e-02
  5.4022461e-01 -4.7850552e-01  6.6531712e-01  8.5865986e-01
  1.4043294e-01  9.1560143e-01  1.4774095e-01 -8.1672233e-01
  4.2423218e-01  3.6071780e-01 -4.6967372e-01  6.3355051e-02
  1.1178693e-02  8.1682570e-02  6.8054384e-01]",belly_pain
"[-3.1743289e+02  1.7603571e+02 -6.2427364e+01 -4.4671364e+00
  1.7833765e+01 -4.8702007e+01 -1.9136120e+01 -3.0113065e+00
 -3.2136478e+01 -8.0819969e+00 -9.8825538e-01 -2.2390026e+01
 -5.4005809e+00 -2.4472375e+00 -1.6219673e+01 -6.3156843e-01
  5.2092844e-01 -1.0393015e+01  3.0600908e-01 -3.3196657e+00
 -1.4170643e+01 -5.3417072e+00 -5.8403888e+00 -9.4807997e+00
 -7.7552867e-01 -3.8205631e+00 -7.1090074e+00  1.6146384e+00
  4.8222381e-01 -1.2914748e+00  4.4202185e+00  2.1261752e+00
  1.6751524e+00  5.2673707e+00  6.3183665e-02 -1.3556393e+00
  2.5133593e+00 -2.9511899e-01 -6.0779548e-01  1.4030752e+00
 -1.4176965e+00 -6.8828648e-01  3.8065037e-01 -2.4696858e+00
 -3.8329521e-01  1.2813392e+00 -1.3427360e+00  1.4896394e-01
  6.7759341e-01 -1.9049305e+00 -9.8871112e-02  4.4756159e-01
 -2.0342083e+00 -8.5736185e-01 -1.9463056e-01 -8.8595259e-01
  7.5727361e-01  1.4253625e-01 -1.2589779e+00  6.6817087e-01
  1.4677987e+00  1.3387153e+00  2.0067797e+00  7.2855836e-01
  3.3090624e-01  1.5823306e+00  6.1169171e-01  1.3876565e-01
  1.2015961e+00  7.4220842e-01  5.3709263e-01  5.7562083e-01
 -5.2841723e-01 -1.6170648e-01  5.4497844e-01]",belly_pain
"[-3.8952472e+02  1.4890518e+02 -7.2827492e+01 -8.7109327e+00
  1.6210020e+01 -4.4576469e+01 -8.7855129e+00  8.6077805e+00
 -2.5924629e+01 -4.4064307e+00  5.3361564e+00 -1.9474684e+01
 -7.0738807e+00 -5.3482968e-01 -1.3911309e+01 -2.7256753e+00
  8.5661548e-01 -7.6137705e+00  1.1526074e+00  1.6363307e+00
 -3.8110492e+00  2.8835769e+00 -1.2000643e+00 -7.3607259e+00
 -8.6079901e-01 -3.1184962e+00 -6.6170216e+00 -4.4246188e-01
 -1.4404057e+00 -2.8398430e+00  1.0546721e+00 -2.4497132e+00
 -3.6056046e+00  1.3009008e+00 -5.6803155e-01 -1.7239459e+00
  1.8181417e+00  1.1106641e+00  1.7826059e-01  6.6346133e-01
 -5.0168282e-01  6.1375612e-01  8.9217424e-01 -1.0994865e+00
  6.1031783e-01  1.3375496e+00 -1.0416795e+00  3.2300785e-02
  6.8534011e-01 -1.6291330e+00 -1.1078852e+00  1.5833950e-01
 -1.3940124e-01  1.0232539e+00  1.5885446e+00  4.0593794e-01
 -7.1792193e-02 -4.9231240e-01 -6.3342792e-01  3.3569199e-01
  8.2072306e-01  9.5967698e-01  1.0227702e+00  3.5828239e-01
  1.8706878e-01  3.1588137e-01 -1.3192235e-01  1.6938992e-01
  7.9004818e-01  5.4291236e-01  2.7216980e-01 -2.2357386e-02
 -2.4834602e-01  2.7196410e-01  3.6521938e-01]",belly_pain
"[-3.9550275e+02  1.3450542e+02 -4.0998844e+01 -3.8517056e+00
  1.0750525e+01 -3.6928837e+01 -1.5562063e+01 -5.3565793e+00
 -2.9510025e+01 -1.2537200e+01 -5.1995583e+00 -2.0710413e+01
 -8.4671507e+00 -4.7369123e+00 -1.3243527e+01  2.8468006e+00
  8.8822193e+00 -1.1046748e+00  3.3200006e+00  1.8159430e+00
 -5.8946362e+00 -7.6555640e-01 -2.2438114e+00 -7.6659341e+00
 -2.8747663e+00 -5.1215487e+00 -9.1562014e+00 -2.7943633e+00
 -2.0571787e+00 -3.9092193e+00  7.5914651e-01  4.1194609e-01
 -1.0372882e+00  2.1462495e+00  6.7693079e-01 -6.0208410e-01
  1.9708046e+00  5.0377589e-01 -2.5391859e-01  1.7375319e+00
  7.8576701e-03 -7.3568279e-01  7.5623786e-01 -6.0510963e-01
 -9.1303825e-01  1.1481280e-01 -1.0164350e+00 -8.8669008e-01
 -9.0197846e-02 -8.1961167e-01 -3.0270794e-01 -2.1958676e-01
 -1.2528837e+00  1.2883043e-01  1.2494893e+00  1.9111988e-01
 -1.2822443e-01 -6.7730993e-01 -1.4108707e+00 -1.1697678e-01
  9.3087709e-01  9.7739464e-01  1.6417719e+00  1.5159194e+00
  6.5012366e-01  3.1259736e-01 -2.6363599e-01 -3.4771642e-01
  3.3116862e-01  1.3087296e-01 -1.4756474e-01  3.3251539e-01
  5.8681273e-01  8.2303900e-01  8.7800801e-01]",belly_pain
"[-4.3381680e+02  9.3447205e+01  1.9128580e-01 -1.0415295e+01
 -4.0812230e+00 -1.8815041e+01 -1.6638805e+01 -1.0185335e+01
 -1.7012871e+01 -1.5683461e+01 -9.2018681e+00 -8.5248165e+00
 -5.5446229e+00 -4.7740679e+00 -7.7524772e+00 -3.8705835e+00
 -2.9734954e-01 -2.1182687e+00  4.7638890e-01  2.7757475e+00
 -1.1695197e+00 -2.1516502e+00 -9.9730588e-02 -7.3132032e-01
 -1.0151806e+00 -1.7199776e+00 -4.2356491e+00 -3.6353929e+00
 -1.6170920e+00 -2.3251252e+00 -2.8317120e+00 -2.3667858e+00
 -2.0013945e+00  3.8216022e-01  3.1288657e+00  3.0841630e+00
  2.0757756e+00  1.5252590e+00  6.0150760e-01 -2.1188286e-01
 -3.4709856e-01 -3.9993722e-02  1.6240124e-01 -2.7606407e-01
 -6.9360745e-01 -5.9310687e-01 -3.3396041e-01  2.2451161e-01
  2.3772223e-01 -9.7910970e-01 -1.3453000e+00 -2.7971128e-01
  2.3572704e-01  5.0787866e-01  1.1915276e+00  9.6718514e-01
  6.5199353e-02 -4.4554102e-01 -6.7014503e-01 -3.0204627e-01
  3.7188047e-01  3.7817785e-01  3.1372488e-01  3.4214252e-01
 -3.6600587e-01 -8.0258024e-01 -8.5326895e-02  6.8893152e-01
  9.6090150e-01  8.1556320e-01  2.9413044e-01  2.0491198e-01
  6.1666548e-01  6.1087269e-01  3.3898199e-01]",belly_pain
"[-3.9530911e+02  1.2801906e+02 -4.7220932e+01  1.3578546e+00
  6.5307579e+00 -4.4836468e+01 -9.6786184e+00 -2.1405780e+00
 -3.2203331e+01 -7.5309701e+00 -2.1458068e+00 -2.2886612e+01
 -4.9304266e+00 -3.6874846e-01 -1.1760331e+01  5.7957282e+00
  1.0305523e+01  9.2093259e-01  9.6319551e+00  5.1859074e+00
 -6.5948615e+00  1.1775763e-01 -5.0594616e-01 -5.6476855e+00
 -7.2029136e-02 -2.8815033e+00 -6.4447722e+00 -4.7655749e-01
 -2.1713779e+00 -4.3509464e+00  6.0174441e-01  4.0632936e-01
  7.8311402e-01  3.8108504e+00  1.4486845e+00  1.5615747e+00
  2.8843489e+00 -9.0637088e-01 -4.9042037e-01  1.1279870e+00
 -2.2318099e+00 -1.1505004e+00  1.2120856e+00 -1.3441936e+00
 -4.0642646e-01  2.1089880e+00  6.7630953e-01  9.2789406e-01
  1.5800331e+00 -3.8239047e-01 -4.7549641e-01  2.7691653e-01
 -5.3262092e-02  5.0899041e-01  1.5575288e-01 -1.1321235e+00
 -1.0921903e+00 -1.2123866e+00 -1.3450854e+00 -5.2908337e-01
 -2.0547664e-01  1.1859665e-01  3.8392404e-01 -4.1685542e-01
 -4.1569927e-01  2.6461768e-01 -3.1961706e-02  6.4565040e-02
  5.1542854e-01  3.5877237e-01  7.0235378e-01  6.4636552e-01
 -4.5940086e-01 -2.8537858e-01  7.7897549e-01]",belly_pain
"[-2.5229735e+02  1.4554683e+02 -5.8926727e+01 -1.6598593e+01
  3.6728160e+00 -4.1373680e+01 -9.4181919e+00  4.1325431e+00
 -1.8737617e+01  2.6173766e+00  3.8835170e+00 -1.7873196e+01
 -3.2032547e+00 -2.2949703e+00 -1.6613443e+01 -2.0622730e+00
  2.8382463e+00 -2.2660127e+00  1.2302794e+01  1.2921433e+01
  7.4435568e-01  2.1020553e+00 -2.7977102e+00 -8.6671505e+00
 -1.0822178e-01  5.2158117e-01 -4.7864127e+00 -1.5983065e+00
 -7.0028389e-01 -6.1500794e-01  5.5076003e-01 -5.4181185e+00
 -6.2756743e+00  1.9434640e+00  4.0899162e+00  3.1250567e+00
  5.5775533e+00  5.8473110e+00  3.3635881e+00 -5.3826624e-01
 -2.8106811e+00  7.2466749e-01  2.6524565e+00 -4.7717911e-01
 -7.3225421e-01  2.1384673e-01 -1.6658304e+00 -1.3190622e+00
  5.3243077e-01 -7.1960431e-01 -2.1851625e+00 -9.7829854e-01
  8.2716471e-01  1.6765680e+00  2.2601619e+00  2.4508793e+00
  1.3910486e+00  5.9649128e-01  6.0195237e-01 -4.3923774e-01
 -7.3218274e-01  8.5962856e-01  8.0266327e-01 -4.6796200e-01
 -6.0124922e-01 -8.5462838e-01 -3.7288922e-01  8.4989536e-01
 -7.2274521e-02 -7.2857565e-01  8.5181534e-01  1.1534956e+00
  5.3153342e-01  9.4750363e-01  7.9394156e-01]",belly_pain
